date,county,state,cases
2020-08-31,Lincoln,Oregon,466
2020-09-01,Lincoln,Oregon,466
2020-09-02,Lincoln,Oregon,466
2020-09-03,Lincoln,Oregon,467
2020-09-04,Lincoln,Oregon,467
2020-09-05,Lincoln,Oregon,469
2020-09-06,Lincoln,Oregon,469
2020-09-07,Lincoln,Oregon,470
2020-09-08,Lincoln,Oregon,470
2020-09-09,Lincoln,Oregon,470
2020-09-10,Lincoln,Oregon,471
2020-09-11,Lincoln,Oregon,471
2020-09-12,Lincoln,Oregon,472
2020-09-13,Lincoln,Oregon,473
2020-09-14,Lincoln,Oregon,472
2020-09-15,Lincoln,Oregon,472
2020-09-16,Lincoln,Oregon,470
2020-09-17,Lincoln,Oregon,470
2020-09-18,Lincoln,Oregon,470
2020-09-19,Lincoln,Oregon,472
2020-09-20,Lincoln,Oregon,472
2020-09-21,Lincoln,Oregon,473
2020-09-22,Lincoln,Oregon,474
2020-09-23,Lincoln,Oregon,475
2020-09-24,Lincoln,Oregon,476
2020-09-25,Lincoln,Oregon,478
2020-09-26,Lincoln,Oregon,481
2020-09-27,Lincoln,Oregon,482
2020-09-28,Lincoln,Oregon,482
2020-09-29,Lincoln,Oregon,481
2020-09-30,Lincoln,Oregon,481
2020-10-01,Lincoln,Oregon,481
2020-10-02,Lincoln,Oregon,482
2020-10-03,Lincoln,Oregon,484
2020-10-04,Lincoln,Oregon,485
2020-10-05,Lincoln,Oregon,485
2020-10-06,Lincoln,Oregon,488
2020-10-07,Lincoln,Oregon,489
2020-10-08,Lincoln,Oregon,492
2020-10-09,Lincoln,Oregon,493
2020-10-10,Lincoln,Oregon,495
2020-10-11,Lincoln,Oregon,496
2020-10-12,Lincoln,Oregon,496
2020-10-13,Lincoln,Oregon,501
2020-10-14,Lincoln,Oregon,503
2020-10-15,Lincoln,Oregon,507
2020-10-16,Lincoln,Oregon,507
2020-10-17,Lincoln,Oregon,507
2020-10-18,Lincoln,Oregon,508
2020-10-19,Lincoln,Oregon,508
2020-10-20,Lincoln,Oregon,508
2020-10-21,Lincoln,Oregon,509
2020-10-22,Lincoln,Oregon,509
2020-10-23,Lincoln,Oregon,511
2020-10-24,Lincoln,Oregon,515
2020-10-25,Lincoln,Oregon,517
2020-10-26,Lincoln,Oregon,517
2020-10-27,Lincoln,Oregon,517
2020-10-28,Lincoln,Oregon,518
2020-10-29,Lincoln,Oregon,518
2020-10-30,Lincoln,Oregon,519
2020-10-31,Lincoln,Oregon,519
2020-11-01,Lincoln,Oregon,521
2020-11-02,Lincoln,Oregon,522
2020-11-03,Lincoln,Oregon,522
2020-11-04,Lincoln,Oregon,522
2020-11-05,Lincoln,Oregon,523
2020-11-06,Lincoln,Oregon,526
2020-11-07,Lincoln,Oregon,526
2020-11-08,Lincoln,Oregon,526
2020-11-09,Lincoln,Oregon,526
2020-11-10,Lincoln,Oregon,529
2020-11-11,Lincoln,Oregon,529
2020-11-12,Lincoln,Oregon,530
2020-11-13,Lincoln,Oregon,532
2020-11-14,Lincoln,Oregon,542
2020-11-15,Lincoln,Oregon,544
2020-11-16,Lincoln,Oregon,544
2020-11-17,Lincoln,Oregon,546
2020-11-18,Lincoln,Oregon,551
2020-11-19,Lincoln,Oregon,552
2020-11-20,Lincoln,Oregon,559
2020-11-21,Lincoln,Oregon,562
2020-11-22,Lincoln,Oregon,563
2020-11-23,Lincoln,Oregon,565
2020-11-24,Lincoln,Oregon,588
2020-11-25,Lincoln,Oregon,600
2020-11-26,Lincoln,Oregon,610
2020-11-27,Lincoln,Oregon,613
2020-11-28,Lincoln,Oregon,616
2020-11-29,Lincoln,Oregon,622
2020-11-30,Lincoln,Oregon,625
2020-12-01,Lincoln,Oregon,646
2020-12-02,Lincoln,Oregon,665
2020-12-03,Lincoln,Oregon,670
2020-12-04,Lincoln,Oregon,678
2020-12-05,Lincoln,Oregon,688
2020-12-06,Lincoln,Oregon,692
2020-12-07,Lincoln,Oregon,709
2020-12-08,Lincoln,Oregon,720
2020-12-09,Lincoln,Oregon,734
2020-12-10,Lincoln,Oregon,741
2020-12-11,Lincoln,Oregon,752
2020-12-12,Lincoln,Oregon,758
2020-12-13,Lincoln,Oregon,770
2020-12-14,Lincoln,Oregon,777
2020-12-15,Lincoln,Oregon,780
2020-12-16,Lincoln,Oregon,785
