date,county,state,cases
2020-09-06,Hood River,Oregon,238
2020-09-07,Hood River,Oregon,238
2020-09-08,Hood River,Oregon,238
2020-09-09,Hood River,Oregon,238
2020-09-10,Hood River,Oregon,238
2020-09-11,Hood River,Oregon,238
2020-09-12,Hood River,Oregon,238
2020-09-13,Hood River,Oregon,238
2020-09-14,Hood River,Oregon,238
2020-09-15,Hood River,Oregon,238
2020-09-16,Hood River,Oregon,239
2020-09-17,Hood River,Oregon,240
2020-09-18,Hood River,Oregon,241
2020-09-19,Hood River,Oregon,241
2020-09-20,Hood River,Oregon,245
2020-09-21,Hood River,Oregon,245
2020-09-22,Hood River,Oregon,246
2020-09-23,Hood River,Oregon,248
2020-09-24,Hood River,Oregon,249
2020-09-25,Hood River,Oregon,248
2020-09-26,Hood River,Oregon,251
2020-09-27,Hood River,Oregon,251
2020-09-28,Hood River,Oregon,252
2020-09-29,Hood River,Oregon,252
2020-09-30,Hood River,Oregon,252
2020-10-01,Hood River,Oregon,252
2020-10-02,Hood River,Oregon,253
2020-10-03,Hood River,Oregon,254
2020-10-04,Hood River,Oregon,254
2020-10-05,Hood River,Oregon,254
2020-10-06,Hood River,Oregon,255
2020-10-07,Hood River,Oregon,255
2020-10-08,Hood River,Oregon,258
2020-10-09,Hood River,Oregon,265
2020-10-10,Hood River,Oregon,267
2020-10-11,Hood River,Oregon,267
2020-10-12,Hood River,Oregon,268
2020-10-13,Hood River,Oregon,268
2020-10-14,Hood River,Oregon,268
2020-10-15,Hood River,Oregon,268
2020-10-16,Hood River,Oregon,268
2020-10-17,Hood River,Oregon,268
2020-10-18,Hood River,Oregon,268
2020-10-19,Hood River,Oregon,268
2020-10-20,Hood River,Oregon,269
2020-10-21,Hood River,Oregon,272
2020-10-22,Hood River,Oregon,273
2020-10-23,Hood River,Oregon,277
2020-10-24,Hood River,Oregon,277
2020-10-25,Hood River,Oregon,277
2020-10-26,Hood River,Oregon,277
2020-10-27,Hood River,Oregon,277
2020-10-28,Hood River,Oregon,279
2020-10-29,Hood River,Oregon,284
2020-10-30,Hood River,Oregon,286
2020-10-31,Hood River,Oregon,288
2020-11-01,Hood River,Oregon,290
2020-11-02,Hood River,Oregon,290
2020-11-03,Hood River,Oregon,291
2020-11-04,Hood River,Oregon,293
2020-11-05,Hood River,Oregon,295
2020-11-06,Hood River,Oregon,296
2020-11-07,Hood River,Oregon,297
2020-11-08,Hood River,Oregon,303
2020-11-09,Hood River,Oregon,303
2020-11-10,Hood River,Oregon,305
2020-11-11,Hood River,Oregon,306
2020-11-12,Hood River,Oregon,309
2020-11-13,Hood River,Oregon,311
2020-11-14,Hood River,Oregon,314
2020-11-15,Hood River,Oregon,320
2020-11-16,Hood River,Oregon,323
2020-11-17,Hood River,Oregon,327
2020-11-18,Hood River,Oregon,338
2020-11-19,Hood River,Oregon,346
2020-11-20,Hood River,Oregon,349
2020-11-21,Hood River,Oregon,355
2020-11-22,Hood River,Oregon,361
2020-11-23,Hood River,Oregon,366
2020-11-24,Hood River,Oregon,372
2020-11-25,Hood River,Oregon,375
2020-11-26,Hood River,Oregon,393
2020-11-27,Hood River,Oregon,394
2020-11-28,Hood River,Oregon,396
2020-11-29,Hood River,Oregon,401
2020-11-30,Hood River,Oregon,402
2020-12-01,Hood River,Oregon,414
2020-12-02,Hood River,Oregon,430
2020-12-03,Hood River,Oregon,434
2020-12-04,Hood River,Oregon,460
2020-12-05,Hood River,Oregon,473
2020-12-06,Hood River,Oregon,490
2020-12-07,Hood River,Oregon,492
2020-12-08,Hood River,Oregon,498
2020-12-09,Hood River,Oregon,514
2020-12-10,Hood River,Oregon,522
2020-12-11,Hood River,Oregon,542
2020-12-12,Hood River,Oregon,562
2020-12-13,Hood River,Oregon,574
2020-12-14,Hood River,Oregon,585
2020-12-15,Hood River,Oregon,605
2020-12-16,Hood River,Oregon,621
2020-12-17,Hood River,Oregon,643
2020-12-18,Hood River,Oregon,670
2020-12-19,Hood River,Oregon,694
2020-12-20,Hood River,Oregon,709
2020-12-21,Hood River,Oregon,719
2020-12-22,Hood River,Oregon,733
2020-12-23,Hood River,Oregon,738
2020-12-24,Hood River,Oregon,750
2020-12-25,Hood River,Oregon,763
2020-12-26,Hood River,Oregon,769
2020-12-27,Hood River,Oregon,772
2020-12-28,Hood River,Oregon,772
2020-12-29,Hood River,Oregon,783
2020-12-30,Hood River,Oregon,801
2020-12-31,Hood River,Oregon,816
2021-01-01,Hood River,Oregon,827
2021-01-02,Hood River,Oregon,838
2021-01-03,Hood River,Oregon,843
2021-01-04,Hood River,Oregon,843
2021-01-05,Hood River,Oregon,848
2021-01-06,Hood River,Oregon,854
2021-01-07,Hood River,Oregon,864
2021-01-08,Hood River,Oregon,884
